PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20240104;01;2024;7680998;1;1;01;;1;760.39814607;50;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;600000;;1;;;;;1;1;;;DAVIPLATA;6
20240104;01;2024;7680999;1;1;01;;1;401.24448857;50;1;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;160000000;650000;;;;;;;;;;1;;;2
20240104;01;2024;7681000;1;1;01;;1;560.97279225;50;2;1;4;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;3;1;;;120000000;450000;;;1;;;;;;;;;;2
20240104;01;2024;7681001;1;1;01;;1;577.72845852;50;2;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;4;;;;350000;;;1;;;;;;1;;;NEQUI;3
20240104;01;2024;7681002;1;1;01;;1;520.87216555;50;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;2
20240104;01;2024;7681003;1;1;01;;1;999.89370233;50;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;120000000;700000;;;1;;;;;;;;;;3
20240104;01;2024;7681004;1;1;01;;1;711.34045082;50;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;5
20240104;01;2024;7681005;1;1;01;;2;612.1505879;50;1;1;4;1;1;1;2;1;1;2;1;7;2;2;1;1;3;1;3;4;;;;900000;;;1;;;;;1;;;;;2
20240104;01;2024;7681006;1;1;01;;2;624.38125302;50;1;1;4;1;1;1;2;1;1;2;1;2;1;2;1;1;4;1;3;4;;;;300000;;;1;;;;;;;;;;3
20240104;01;2024;7681007;1;1;01;;1;651.78256152;50;1;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;3
20240104;01;2024;7681008;1;1;01;;1;487.71521141;50;1;1;2;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;4;;;;600000;;;;;;;;;;1;;;1
20240104;01;2024;7681009;1;1;01;;1;643.31042341;50;1;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;55000000;450000;;;1;;;;;;;;;;1
20240104;01;2024;7681010;1;1;01;;2;395.34007804;50;1;1;4;1;1;1;2;1;1;2;1;3;1;2;1;1;3;1;3;1;;;120000000;650000;;;;;;;;;;1;;;2
20240104;01;2024;7681011;1;1;01;;1;423.95969896;50;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240104;01;2024;7681012;1;1;01;;2;656.65020577;50;1;1;4;1;1;1;2;1;1;2;1;5;4;2;1;1;4;1;3;1;;;92000000;300000;;;1;;;;;;;;;;4
20240104;01;2024;7681013;1;1;01;;1;425.76640623;50;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;120000000;650000;;;1;;;;;;;;;;4
20240104;01;2024;7681015;1;1;01;;1;679.89534938;50;1;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;80000000;500000;;;1;;;;;;;;;;6
20240104;01;2024;7681017;1;1;01;;1;445.16734645;50;1;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;450000;;;;;;;;;1;;;2
20240104;01;2024;7681018;1;1;01;;2;292.38853259;50;1;1;4;1;1;1;2;1;1;2;1;4;3;2;1;1;3;1;3;1;;;250000000;1000000;;;1;;;;;1;;;;;4
20240104;01;2024;7681019;1;1;01;;2;622.47633321;50;1;1;4;1;1;1;2;1;1;2;1;5;3;2;1;1;3;1;3;1;;;180000000;1200000;;;1;;;;;;;;;;5
20240104;01;2024;7681020;1;1;01;;2;565.90880997;50;1;1;4;1;1;1;2;1;1;2;1;3;2;2;1;1;4;1;3;4;;;;500000;;;1;;;;;;;;;;4
20240104;01;2024;7681021;1;1;01;;1;514.12070192;50;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;6
20240104;01;2024;7681022;1;1;01;;1;1046.0210782;50;1;1;4;1;3;1;1;1;2;1;1;3;3;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;4
20240104;01;2024;7681023;1;1;01;;2;419.02966196;50;1;1;4;1;1;1;2;1;1;2;1;3;1;2;1;1;3;1;3;4;;;;400000;;;;;;;;;1;;;NEQUI;2
20240104;01;2024;7681024;1;1;01;;1;688.32784783;50;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;1050000;;1;;;;;1;;;;;3
20240104;01;2024;7681025;1;1;01;;2;492.46923596;50;1;1;4;1;1;1;2;1;1;2;1;4;1;2;1;1;3;1;3;1;;;230000000;1250000;;;1;;;;;1;;;;;3
20240104;01;2024;7681026;1;1;01;;2;603.57121907;50;1;1;4;1;1;1;2;1;1;2;1;2;1;2;1;1;3;1;3;4;;;;350000;;;;;;;;;;1;;;1
20240104;01;2024;7681027;1;1;01;;1;1035.4298925;50;2;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;150000;;;;;;;;;1;;;2
20240104;01;2024;7681028;1;1;01;;1;914.91547677;50;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;900000;;1;;;;;1;1;;;NEQUI;4
20240104;01;2024;7681029;1;1;01;;1;766.36436193;50;1;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;150000000;700000;;;1;;;;;1;;;;;4
20240104;01;2024;7681030;1;1;01;;1;591.67024324;50;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;6;;3;;;;;500000;;1;;;;;;;;;;1
20240104;01;2024;7681031;1;1;01;;1;1133.6612839;50;2;1;2;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;470000;;1;;;;;;;;;;2
20240104;01;2024;7681032;1;1;01;;1;1342.9683329;50;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;6
20240104;01;2024;7681033;1;1;01;;1;1676.5288146;50;2;1;2;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;8
20240104;01;2024;7681034;1;1;01;;2;532.7497545;50;2;1;4;1;1;1;2;1;2;1;1;2;1;2;1;1;1;1;3;4;;;;400000;;;;;;;;;;1;;;2
20240104;01;2024;7681035;1;1;01;;2;729.61747701;50;2;1;4;1;1;1;2;1;2;1;1;3;2;2;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;3
20240104;01;2024;7681036;1;1;01;;2;854.4968395;50;1;1;4;1;1;1;2;1;2;1;1;4;3;2;1;1;1;1;3;1;;;60000000;300000;;;1;;;;;;;;;;4
20240104;01;2024;7681037;1;1;01;;1;1806.5989535;50;1;1;4;1;3;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;5
20240104;01;2024;7681038;1;1;01;;2;884.45635911;50;2;1;4;1;1;1;2;1;2;1;1;3;1;2;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20240104;01;2024;7681039;1;1;01;;2;1383.6615059;50;2;1;4;1;1;1;2;1;2;1;1;2;2;2;1;1;1;1;3;3;;;;;480000;;1;;;;;;;;;;4
20240104;01;2024;7681041;1;1;01;;2;814.82114574;50;2;1;4;1;1;1;2;1;2;1;1;2;1;2;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;1
20240104;01;2024;7681042;1;1;01;;2;690.90559571;50;1;1;2;1;1;1;2;1;2;1;1;4;2;2;1;1;1;1;3;1;;;80000000;500000;;;1;;;;;;;;;;3
20240104;01;2024;7681043;1;1;01;;1;940.53808055;50;1;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;1500000;200000000;8000000;;;1;;;;;;;;;;4
20240104;01;2024;7681044;1;1;01;;1;809.03318133;50;1;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;500000;;1;;;;;1;;;;;3
20240104;01;2024;7681045;1;1;01;;1;973.10642603;50;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;4
20240104;01;2024;7681046;1;1;01;;1;742.28280099;50;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;1
20240104;01;2024;7681047;1;1;01;;1;1122.2971587;50;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;1;;;NEQUI;2
20240104;01;2024;7681049;1;1;01;;1;483.85841842;50;1;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;1
20240104;01;2024;7681050;1;1;01;;1;610.56099773;50;1;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;120000000;800000;;;1;;;;;;;;;;2
20240104;01;2024;7681051;1;1;01;;1;643.31042341;50;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;1
20240104;01;2024;7681052;1;1;01;;2;729.61747701;50;1;1;4;1;1;1;2;1;2;1;1;2;2;2;1;1;1;1;3;1;;;80000000;400000;;;1;;;;;;;;;;3
20240104;01;2024;7681054;1;1;01;;1;984.99351018;50;1;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;130000000;800000;;;1;;;;;;;;;;4
20240104;01;2024;7681055;1;1;01;;1;591.67024324;50;2;1;4;1;3;1;1;1;2;1;1;1;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;1
20240104;01;2024;7681057;1;1;01;;1;1041.5431871;50;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;3
20240104;01;2024;7681058;1;1;01;;1;739.13778313;50;1;1;4;1;2;1;1;1;2;1;1;4;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;1;;;;;3
20240104;01;2024;7681059;1;1;01;;1;679.78216135;50;1;1;4;1;2;1;1;1;2;1;1;5;3;1;1;1;1;1;3;4;;;;550000;;;1;;;;;;;;;;4
20240104;01;2024;7681060;1;1;01;;2;728.5924326;50;1;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;3;3;3;;;;;350000;;1;;;;;;;;;;3
20240104;01;2024;7681061;1;1;01;;2;615.72861383;50;1;1;4;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;150000000;500000;;;1;;;;;;;;;;4
20240104;01;2024;7681062;1;1;01;;2;697.82082703;50;1;1;4;1;1;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;470000;;1;;;;;;;;;;4
20240104;01;2024;7681063;1;1;01;;2;828.23549692;50;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;2
20240104;01;2024;7681064;1;1;01;;2;540.45739038;50;1;1;2;1;1;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;3
20240104;01;2024;7681065;1;1;01;;1;936.65607606;50;1;1;4;1;2;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;150000000;850000;;;1;;;;;;;;;;2
20240104;01;2024;7681066;1;1;01;;2;724.99894748;50;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;2
20240104;01;2024;7681067;1;1;01;;2;1108.5240092;50;1;1;2;1;0;2;2;2;;2;1;5;3;2;1;5;2;1;4;3;;;;;350000;;1;;;;;;;;;;6
20240104;01;2024;7681068;1;1;01;;2;643.69393981;50;1;8;2;1;0;2;2;2;;2;1;2;1;2;1;5;2;1;5;4;;;;250000;;;;;;;;;;1;;;3
20240104;01;2024;7681069;1;1;01;;2;403.91944687;50;1;1;4;1;0;2;2;2;;2;1;4;2;2;1;5;2;1;4;1;;;150000000;400000;;;1;;;;;;;;;;3
20240104;01;2024;7681071;1;1;01;;2;603.57121907;50;1;8;2;1;0;2;2;2;;2;1;1;1;2;1;5;2;2;5;2;;300000;99;300000;;;;;;;;;;1;;;1
20240104;01;2024;7681072;1;1;01;;2;418.31903169;50;1;1;4;1;0;2;2;2;;2;1;3;2;2;1;5;2;1;4;4;;;;350000;;;;;;;;;;1;;;2
20240104;01;2024;7681073;1;1;01;;2;500.78742118;50;1;1;4;1;1;1;1;1;2;1;1;3;3;1;1;1;1;1;3;1;;;120000000;400000;;;1;;;;;;;;;;8
20240104;01;2024;7681075;1;1;01;;1;742.28280099;50;1;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;260000000;900000;;;;;;;;;;1;;;1
20240104;01;2024;7681076;1;1;01;;1;804.13802926;50;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;1
20240104;01;2024;7681078;1;1;01;;1;390.77067988;50;1;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;98000000;600000;;;1;;;;;;;;;;6
20240104;01;2024;7681079;1;1;01;;1;498.91571048;50;1;1;2;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;2
20240104;01;2024;7681080;1;1;01;;2;418.31903169;50;1;1;4;1;1;1;2;1;1;2;1;4;2;2;1;1;4;1;3;3;;;;;700000;;1;;;;;;;;;;2
20240104;01;2024;7681081;1;1;01;;2;418.31903169;50;1;1;4;1;1;1;2;2;;2;1;3;2;2;1;4;3;1;3;1;;;180000000;600000;;;1;;;;;1;1;;;NEQUI;2
20240104;01;2024;7681082;1;1;01;;1;463.66029791;50;1;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;180000000;650000;;;;;;;;;;1;;;2
20240104;01;2024;7681083;1;1;01;;1;1206.2070439;50;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1
20240104;01;2024;7681084;1;1;01;;1;714.78935934;50;2;1;2;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;1
20240104;01;2024;7681085;1;1;01;;1;492.35251192;50;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;190000000;500000;;;1;;;;;;;;;;4
20240104;01;2024;7681086;1;1;01;;1;463.66029791;50;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;200000000;480000;;;1;;;;;;;;;;2
20240104;01;2024;7681087;1;1;01;;1;740.93625972;50;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;4
20240104;01;2024;7681088;1;1;01;;1;729.26462993;50;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;760000;;1;;;;;;;;;;2
20240104;01;2024;7681089;1;1;01;;1;681.21276616;50;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;1;;;NEQUI;4
20240104;01;2024;7681091;1;1;01;;1;591.67024324;50;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;230000;;1;;;;;;;;;;1
20240104;01;2024;7681093;1;1;01;;2;2466.0900469;68;1;1;4;1;2;1;1;1;1;1;1;4;3;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;6
20240104;01;2024;7681094;1;1;01;;2;1712.5535124;68;1;1;4;1;2;1;1;1;1;1;1;3;2;1;1;1;1;1;3;1;;;100000000;400000;;;1;;;;;;;;;;2
20240104;01;2024;7681096;1;1;01;;2;1943.392976;68;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;3;4;;;;300000;;;;;;;;;;1;;;1
20240104;01;2024;7681097;1;1;01;;1;1398.642264;68;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;200000;;1;;;;;;;;;;1
20240104;01;2024;7681098;1;1;01;;1;1517.4335801;68;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;3
20240104;01;2024;7681099;1;1;01;;1;1786.5656339;68;1;1;4;1;2;2;1;1;2;1;1;3;2;1;1;1;1;3;4;3;;;;;500000;;1;;;;;;;;;;2
20240104;01;2024;7681100;1;1;01;;1;1429.733964;68;1;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;1
20240104;01;2024;7681101;1;1;01;;1;1723.9000013;68;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;3;3;3;;;;;320000;;1;;;;;;;;;;2
20240104;01;2024;7681104;1;1;01;;1;1573.3647548;68;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;3;3;3;;;;;360000;;1;;;;;;;;;;2
20240104;01;2024;7681105;1;1;01;;1;2183.8838224;68;1;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;250000;;1;;;;;;;;;;3
20240104;01;2024;7681107;1;1;01;;1;2098.2884051;68;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;3
20240104;01;2024;7681108;1;1;01;;1;2006.1486911;68;2;1;2;1;2;2;1;1;2;1;1;4;2;1;1;1;1;3;4;3;;;;;350000;;1;;;;;;;;;;3
20240104;01;2024;7681110;1;1;01;;1;2006.1486911;68;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;4;;;;350000;;;1;;;;;;;;;;3
20240104;01;2024;7681111;1;1;01;;1;1398.642264;68;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;3;3;4;;;;400000;;;1;;;;;;;;;;1
20240104;01;2024;7681112;1;1;01;;1;1631.7602872;68;1;1;2;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;2
20240104;01;2024;7681114;1;1;01;;1;1270.8746347;68;1;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;160000000;800000;;;1;;;;1;;;;;;1
20240104;01;2024;7681115;1;1;01;;1;1865.145249;68;2;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;3
20240104;01;2024;7681116;1;1;01;;1;1865.145249;68;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;3
20240104;01;2024;7681117;1;1;01;;1;1139.5961847;68;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;4
20240104;01;2024;7681118;1;1;01;;1;1891.5134646;68;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;4
20240104;01;2024;7681120;1;1;01;;1;1631.9310009;68;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;99;500000;;;1;;;;;;;;;;5
20240104;01;2024;7681121;1;1;01;;1;1783.2432809;68;1;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;50000000;600000;;;1;;;;;;;;;;3
20240104;01;2024;7681122;1;1;01;;1;1270.8746347;68;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;99;400000;;;1;;;;;;;;;;1
20240104;01;2024;7681124;1;1;01;;1;1281.0046648;68;1;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;120000000;500000;;;1;;;;;;;;;;1
20240104;01;2024;7681125;1;1;01;;1;1900.8923411;68;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;275000;;1;;;;;;;;;;1
20240104;01;2024;7681126;1;1;01;;1;1398.642264;68;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;280000;;1;;;;;;;;;;1
20240104;01;2024;7681127;1;1;01;;1;1773.0306679;68;1;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;2
20240104;01;2024;7681128;1;1;01;;1;2098.2884051;68;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;3
20240104;01;2024;7681129;1;1;01;;2;1229.9992024;68;1;1;4;1;1;2;2;1;1;2;1;4;3;2;1;1;3;1;4;4;;;;400000;;;1;;;;;;;;;;5
20240104;01;2024;7681130;1;1;01;;2;1658.2044493;68;1;5;2;1;1;2;2;1;1;2;1;2;1;2;1;1;3;1;4;1;;;40000000;150000;;;1;;;;;;;;;;1
20240104;01;2024;7681131;1;1;01;;2;1229.9992024;68;1;1;4;1;1;2;2;1;1;2;1;3;2;2;1;1;3;1;4;1;;;30000000;250000;;;1;;;;;;;;;;5
20240104;01;2024;7681132;1;1;01;;2;1828.4852629;68;1;1;2;1;1;2;2;1;1;2;1;3;2;2;1;1;3;1;4;1;;;50000000;300000;;;1;;;;;;;;;;3
20240104;01;2024;7681133;1;1;01;;2;1715.3763121;68;1;1;4;1;1;2;2;1;1;2;1;3;2;2;1;1;3;3;4;3;;;;;350000;;1;;;;;;;;;;3
20240104;01;2024;7681135;1;1;01;;2;1593.1215358;68;1;1;4;1;1;2;2;1;1;2;1;3;1;2;1;1;3;1;4;1;;;70000000;400000;;;1;;;;;;;;;;1
20240104;01;2024;7681136;1;1;01;;2;1434.6321211;68;1;1;2;1;1;2;2;1;1;2;1;3;2;2;1;1;3;1;4;1;;;99;150000;;;1;;;;;;;;;;4
20240104;01;2024;7681139;1;1;01;;2;1650.2933986;68;1;1;4;1;2;2;2;2;;2;1;4;1;2;1;4;3;1;4;4;;;;500000;;;1;;;;;;;;;;3
20240104;01;2024;7681140;1;1;01;;2;1663.0023077;68;1;1;4;1;2;2;2;1;1;2;1;5;1;2;1;1;3;1;4;4;;;;500000;;;1;;;;;;;;;;3
20240104;01;2024;7681141;1;1;01;;2;1715.3763121;68;1;1;2;1;1;2;2;1;2;1;1;3;1;3;1;1;1;1;4;3;;;;;200000;;1;;;;;;;;;;3
20240104;01;2024;7681142;1;1;01;;2;1086.1264681;68;1;1;4;1;1;2;2;1;2;2;1;2;1;2;1;1;2;1;4;4;;;;150000;;;1;;;;;;;;;;2
20240104;01;2024;7681143;1;1;01;;2;1593.1215358;68;1;1;4;1;1;2;2;1;2;1;1;5;1;2;1;1;1;1;4;4;;;;400000;;;;;;;;;;1;;;1
20240104;01;2024;7681144;1;1;01;;2;1497.5284322;68;1;2;2;1;1;2;2;1;2;1;1;5;4;2;1;1;1;1;4;1;;;99;300000;;;1;;;;;;;;;;6
20240104;01;2024;7681145;1;1;01;;2;1060.6038498;68;1;5;2;1;1;2;2;1;2;1;1;2;1;3;1;1;1;1;4;4;;;;150000;;;1;;;;;;;;;;1
20240104;01;2024;7681146;1;1;01;;2;1715.3763121;68;1;1;4;1;1;2;2;1;2;1;1;3;2;2;1;1;1;1;4;4;;;;350000;;;1;;;;;;;;;;3
20240104;01;2024;7681148;1;1;01;;2;2481.3053951;68;1;1;4;1;1;2;2;1;2;1;1;3;2;2;1;1;1;1;4;3;;;;;500000;;1;;;;;;;;;;5
20240104;01;2024;7681151;1;1;01;;2;1609.1875573;68;1;1;4;1;1;2;2;1;2;2;1;3;2;2;1;1;3;1;4;4;;;;200000;;;1;;;;;;;;;;3
20240104;01;2024;7681152;1;1;01;;2;1186.051897;68;1;1;4;1;1;2;2;1;2;2;1;3;2;2;1;1;6;3;4;1;;;60000000;450000;;;1;;;;;;;;;;2
20240104;01;2024;7681153;1;1;01;;2;1271.8864843;68;1;1;2;1;1;2;2;1;2;2;1;3;2;2;1;1;6;1;4;3;;;;;400000;;1;;;;;;;;;;5
20240104;01;2024;7681155;1;1;01;;2;1269.2171058;68;1;1;2;1;1;2;2;1;2;2;1;3;1;2;1;1;6;1;4;3;;;;;170000;;1;;;;;;;;;;3
20240104;01;2024;7681156;1;1;01;;2;996.7796405;68;1;1;4;1;1;2;2;1;2;2;1;3;1;2;1;1;6;1;4;6;;;;400000;;;;;;;;;;1;;;1
20240104;01;2024;7681158;1;1;01;;2;1526.0223486;68;1;1;4;1;1;2;2;1;2;2;1;2;1;2;1;1;3;1;4;4;;;;200000;;;1;;;;;;;;;;2
20240104;01;2024;7681159;1;1;01;;2;1494.5008478;68;1;1;2;1;1;2;2;1;2;2;1;2;1;2;1;1;6;1;4;3;;;;;150000;;1;;;;;;;;;;1
20240104;01;2024;7681160;1;1;01;;2;1361.1105068;68;1;1;4;1;1;2;2;2;;1;1;2;1;2;1;4;1;1;4;4;;;;100000;;;1;;;;;;;;;;1
20240104;01;2024;7681161;1;1;01;;2;1361.1105068;68;1;1;4;1;1;2;2;2;;1;1;3;1;2;1;4;1;1;4;4;;;;500000;;;1;;;;;;;;;;1
20240104;01;2024;7681162;1;1;01;;2;1599.4658798;68;1;1;4;1;1;2;2;2;;1;1;2;1;2;1;4;1;1;4;4;;;;300000;;;1;;;;;;;;;;7
20240104;01;2024;7681163;1;1;01;;2;889.92693932;68;1;1;4;1;1;2;2;2;;1;1;3;1;2;1;4;1;3;4;1;;;90000000;450000;;;1;;;;;;;;;;2
20240104;01;2024;7681164;1;1;01;;2;1307.6882418;68;1;1;2;1;1;2;2;2;;1;1;3;1;2;1;4;1;3;5;1;;;20000000;200000;;;;;;;;;;1;;;1
20240104;01;2024;7681165;1;1;01;;2;872.18218544;68;1;1;4;1;1;2;2;2;;1;1;2;1;3;1;4;1;1;4;4;;;;250000;;;1;;;;;;;;;;1
20240104;01;2024;7681166;1;1;01;;2;891.52947816;68;1;1;2;1;1;2;2;2;;1;1;2;1;2;1;4;1;3;4;4;;;;300000;;;1;;;;;;;;;;2
20240104;01;2024;7681167;1;1;01;;2;1373.9641404;68;1;1;4;1;1;2;2;2;;1;1;4;2;2;1;4;1;1;4;1;;;150000000;500000;;;1;;;;;;;;;;4
20240104;01;2024;7681168;1;1;01;;2;1441.7914165;68;1;1;4;1;1;2;2;2;;1;1;3;2;3;1;4;1;1;5;3;;;;;150000;;1;;;;;;;;;;5
20240104;01;2024;7681169;1;1;01;;2;2036.7397067;68;1;1;4;1;1;2;2;2;;1;1;3;2;2;1;4;1;1;4;4;;;;200000;;;1;;;;;;;;;;5
20240104;01;2024;7681170;1;1;01;;1;1483.108925;68;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;3
20240104;01;2024;7681171;1;1;01;;1;1074.8685985;68;1;1;4;1;3;1;1;1;3;1;1;5;1;1;1;1;1;1;3;3;;;;;150000;;1;;;;;;;;;;1
20240104;01;2024;7681173;1;1;01;;1;1348.0720024;68;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;150000000;450000;;;1;;;;;;;;;;1
