PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240104;01;2024;7675904;1;1;1;70;13;1;242.28535697;13;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;5221;47;4724;
20240104;01;2024;7675904;1;3;1;70;13;1;242.28535697;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675905;1;2;1;70;13;1;228.79879953;13;1;;;;;;;;;1;36;1;3;1;6;2;2;;2;;.;7512;10;1081;
20240104;01;2024;7675906;1;2;1;70;13;1;298.89654805;13;;1;1;8;1;;;40;1000000;1;3;1;8;4;6;2;2;;2;;2341;2341;85;8530;
20240104;01;2024;7675907;1;2;1;70;13;1;275.50777111;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675907;1;3;1;70;13;1;275.50777111;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675907;1;4;1;70;13;1;275.50777111;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675908;1;2;1;70;13;1;190.13428094;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675908;1;3;1;70;13;1;190.13428094;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675908;1;4;1;70;13;1;190.13428094;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675909;1;2;1;70;13;1;298.89654805;13;;1;1;8;1;;;48;1160000;1;2;0;8;1;6;2;2;;2;;9112;9112;84;8424;
20240104;01;2024;7675910;1;4;1;70;13;1;192.54691981;13;1;;;;;;;;;1;168;0;6;4;1;2;2;;2;;.;5223;56;5619;
20240104;01;2024;7675911;1;1;1;70;13;1;275.65113175;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675912;1;1;1;70;13;1;262.65533646;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675912;1;4;1;70;13;1;262.65533646;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675913;1;5;1;70;13;1;272.90827021;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675914;1;1;1;70;13;1;228.8299236;13;;1;1;12;3;;;40;900000;1;4;1;6;3;1;2;2;;2;;9111;9111;97;9700;
20240104;01;2024;7675914;1;3;1;70;13;1;228.8299236;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675914;1;4;1;70;13;1;228.8299236;13;;1;1;8;3;;;40;800000;1;3;1;6;3;1;2;2;;2;;9111;9111;97;9700;
20240104;01;2024;7675915;1;1;1;70;13;1;124.46153693;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675915;1;3;1;70;13;1;124.46153693;13;;1;1;9;1;;;48;1300000;1;4;0;8;1;10;2;2;;2;;5414;5414;80;8010;
20240104;01;2024;7675915;1;5;1;70;13;1;124.46153693;13;;1;1;6;3;;;40;600000;1;3;0;8;3;1;2;2;;2;;9111;9111;97;9700;
20240104;01;2024;7675915;1;6;1;70;13;1;124.46153693;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675915;1;10;1;70;13;1;124.46153693;13;;2;1;24;1;;;48;1000000;1;36;0;3;1;8;2;2;;2;;5312;5312;85;8530;
20240104;01;2024;7675916;1;1;1;70;13;1;238.84137536;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675916;1;4;1;70;13;1;238.84137536;13;1;;;;;;;;;1;360;0;6;4;2;2;2;;2;;.;9520;92;9200;
20240104;01;2024;7675917;1;2;1;70;13;1;290.57850408;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675918;1;1;1;70;13;1;203.41443241;13;1;;;;;;;;;1;60;0;3;4;4;2;2;;2;;.;9621;69;6910;
20240104;01;2024;7675918;1;2;1;70;13;1;203.41443241;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675918;1;3;1;70;13;1;203.41443241;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675918;1;5;1;70;13;1;203.41443241;13;1;;;;;;;;;1;168;0;5;2;10;2;3;;2;;.;0310;84;8422;
20240104;01;2024;7675921;1;1;1;70;13;1;143.29926532;13;1;;;;;;;;;1;120;0;4;3;2;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7675921;1;3;1;70;13;1;143.29926532;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675922;1;1;1;70;13;1;210.67882828;13;1;;;;;;;;;1;240;0;5;1;7;2;3;;2;;.;5414;80;8010;
20240104;01;2024;7675922;1;2;1;70;13;1;210.67882828;13;1;;;;;;;;;1;130;0;4;1;5;2;2;;2;;.;2342;85;8530;
20240104;01;2024;7675923;1;8;1;70;13;1;124.46153693;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675923;1;9;1;70;13;1;124.46153693;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675923;1;10;1;70;13;1;124.46153693;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675923;1;11;1;70;13;1;124.46153693;13;1;;;;;;;;;1;6;0;4;4;2;2;2;;2;;.;7112;41;4111;
20240104;01;2024;7675924;1;1;1;70;13;1;228.52319957;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675924;1;2;1;70;13;1;228.52319957;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675925;1;1;1;70;13;1;449.51753057;13;1;;;;;;;;;1;144;0;8;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7675926;1;1;1;70;13;1;418.94422763;13;;2;1;18;1;;;48;1000000;1;12;0;3;4;6;2;2;;2;;5223;5243;47;4789;
20240104;01;2024;7675926;1;3;1;70;13;1;418.94422763;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675926;1;4;1;70;13;1;418.94422763;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675928;1;1;1;70;13;1;535.7849681;13;1;;;;;;;;;1;216;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7675928;1;2;1;70;13;1;535.7849681;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675929;1;3;1;70;13;1;288.09222158;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675930;1;1;1;70;13;1;273.41917498;13;1;;;;;1;;30;99;1;48;0;1;4;3;2;2;;2;;.;4120;69;6910;
20240104;01;2024;7675931;1;2;1;70;13;1;324.27575042;13;1;;;;;;;;;1;48;0;8;1;7;2;2;;2;;.;5321;86;8621;
20240104;01;2024;7675933;1;6;1;70;13;1;163.51152356;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675934;1;3;1;70;13;1;140.79629106;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675934;1;5;1;70;13;1;140.79629106;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675935;1;1;1;70;13;1;324.27575042;13;1;;;;;;;;;1;36;0;3;1;5;2;2;;2;;.;5223;10;1081;
20240104;01;2024;7675936;1;1;1;70;13;1;320.49569283;13;1;;;;;;;;;1;480;1;3;1;2;2;2;;2;;.;5246;56;5619;
20240104;01;2024;7675937;1;5;1;70;13;1;186.6923054;13;;1;1;1;4;;;47;98;1;1;2;6;1;6;2;2;;2;;9313;9313;42;4290;
20240104;01;2024;7675937;1;6;1;70;13;1;186.6923054;13;1;;;;;1;;47;98;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675940;1;2;1;70;13;1;530.12253789;13;;1;1;5;1;;;40;1700000;1;3;1;9;1;8;2;2;;2;;2413;4110;71;7112;
20240104;01;2024;7675941;1;2;1;70;13;1;507.7314794;13;;1;1;5;1;;;40;1500000;1;2;5;8;1;7;2;2;;2;;5414;5414;80;8010;
20240104;01;2024;7675942;1;1;1;70;13;1;397.93517555;13;1;;;;;;;;;1;72;5;8;4;1;2;2;;2;;.;9111;81;8121;
20240104;01;2024;7675942;1;4;1;70;13;1;397.93517555;13;;1;1;5;4;;;40;1200000;2;;;;;;;2;;2;;2659;;;;
20240104;01;2024;7675944;1;1;1;70;13;1;292.67846707;13;1;;;;;;;;;1;96;0;3;1;2;2;2;;2;;.;5223;47;4771;
20240104;01;2024;7675944;1;3;1;70;13;1;292.67846707;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675944;1;4;1;70;13;1;292.67846707;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675945;1;2;1;70;13;1;319.63635449;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675946;1;1;1;70;13;1;288.09222158;13;1;;;;;;;;;1;36;1;8;1;8;2;2;;2;;.;3343;86;8621;
20240104;01;2024;7675946;1;3;1;70;13;1;288.09222158;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675947;1;1;1;70;13;1;319.63635449;13;1;;;;;;;;;1;96;1;5;1;8;2;3;;2;;.;5222;10;1040;
20240104;01;2024;7675948;1;2;1;70;13;1;321.47984279;13;;2;1;20;1;;;48;1160000;1;36;1;7;1;10;2;2;;2;;7511;7511;47;4711;
20240104;01;2024;7675950;1;1;1;70;13;1;364.50796731;13;1;;;;;1;;48;1000000;1;240;1;7;4;6;2;2;;2;;.;5243;47;4799;
20240104;01;2024;7675953;1;1;1;70;13;1;530.6815427;13;1;;;;;;;;;1;36;5;5;2;10;2;3;;2;;.;5414;84;8412;
20240104;01;2024;7675953;1;2;1;70;13;1;530.6815427;13;;1;1;5;4;;;40;1300000;1;48;5;8;4;10;2;2;;2;;4415;4415;84;8412;
20240104;01;2024;7675954;1;2;1;70;13;1;456.62336356;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675955;1;2;1;70;13;1;480.21841341;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675958;1;1;1;70;15;1;112.04387359;15;1;;;;;;;;;1;300;0;5;2;10;2;3;;2;;.;4110;84;8424;
20240104;01;2024;7675960;1;1;1;70;15;1;92.48050465;15;1;;;;;;;;;1;248;0;5;2;10;2;3;;2;;.;1345;85;8530;
20240104;01;2024;7675961;1;1;1;70;15;1;120.60463324;15;1;;;;;;;;;1;9;4;5;2;10;2;3;;2;;.;2412;84;8412;
20240104;01;2024;7675961;1;2;1;70;15;1;120.60463324;15;1;;;;;;;;;1;60;4;5;2;10;2;3;;2;;.;2330;85;8530;
20240104;01;2024;7675961;1;3;1;70;15;1;120.60463324;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675962;1;2;1;70;15;1;107.54994014;15;1;;;;;2;3;;500000;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675962;1;3;1;70;15;1;107.54994014;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675962;1;4;1;70;15;1;107.54994014;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675963;1;2;1;70;15;1;136.26447073;15;1;;;;;;;;;1;120;5;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7675964;1;2;1;70;15;1;102.35191522;15;1;;;;;;;;;1;30;5;3;1;2;2;2;;2;;.;5223;47;4761;
20240104;01;2024;7675966;1;2;1;70;15;1;126.51350868;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675967;1;2;1;70;15;1;97.754656272;15;1;;;;;2;5;;1160000;1;18;5;3;1;2;2;2;;2;;.;5223;47;4771;
20240104;01;2024;7675968;1;1;1;70;15;1;99.845765373;15;1;;;;;;;;;1;36;5;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7675969;1;1;1;70;15;1;99.845765373;15;1;;;;;;;;;1;96;5;7;4;1;2;2;;2;;.;9313;41;4111;
20240104;01;2024;7675970;1;1;1;70;15;1;108.47057451;15;1;;;;;;;;;1;480;5;8;2;10;2;2;;2;;.;2341;85;8530;
20240104;01;2024;7675971;1;1;1;70;15;1;105.09375647;15;1;;;;;;;;;1;108;5;5;2;10;2;3;;2;;.;1112;84;8423;
20240104;01;2024;7675973;1;3;1;70;15;1;140.36461076;15;1;;;;;1;;40;1500000;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675974;1;2;1;70;15;1;161.82509994;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675975;1;2;1;70;15;1;146.63198441;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675977;1;2;1;70;15;1;70.573572848;15;1;;;;;2;2;;1300000;1;1;0;3;1;7;2;2;;1;1200000;.;9412;85;8530;
20240104;01;2024;7675977;1;5;1;70;15;1;70.573572848;15;1;;;;;;;;;1;11;0;8;1;7;2;2;;2;;.;5312;85;8513;
20240104;01;2024;7675979;1;1;1;70;15;1;84.075005173;15;;1;1;8;1;;;47;1800000;1;12;5;8;2;10;2;2;;2;;4415;4415;84;8413;
20240104;01;2024;7675981;1;1;1;70;15;1;103.7761595;15;;1;1;8;1;;;48;1300000;1;2;0;8;1;10;2;2;;2;;3212;3212;86;8610;
20240104;01;2024;7675981;1;2;1;70;15;1;103.7761595;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675982;1;1;1;70;15;1;92.828927123;15;1;;;;;;;;;1;72;0;4;2;10;2;3;;2;;.;2634;85;8530;
20240104;01;2024;7675983;1;2;1;70;15;1;111.03198082;15;1;;;;;;;;;1;180;5;4;1;2;2;2;;2;;.;5223;47;4729;
20240104;01;2024;7675984;1;1;1;70;15;1;91.957036908;15;1;;;;;;;;;1;132;5;5;1;10;2;3;;2;;.;7221;64;6412;
20240104;01;2024;7675985;1;1;1;70;15;1;91.894996548;15;1;;;;;;;;;1;60;5;6;1;4;2;2;;2;;.;5120;85;8512;
20240104;01;2024;7675985;1;3;1;70;15;1;91.894996548;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7675985;1;4;1;70;15;1;91.894996548;15;1;;;;;;;;;1;1;4;2;1;5;2;2;;1;800000;.;4321;47;4771;
20240102;01;2024;7675988;1;1;1;70;17;1;114.00953549;17;1;;;;;;;;;1;48;0;5;1;7;2;3;;2;;.;7411;35;3512;
20240102;01;2024;7675988;1;2;1;70;17;1;114.00953549;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676153;1;1;1;70;17;1;176.0024883;17;1;;;;;;;;;1;132;0;3;7;3;2;2;;2;;.;1311;01;0113;
20240104;01;2024;7676153;1;2;1;70;17;1;176.0024883;17;1;;;;;;;;;1;180;0;5;1;10;2;3;;2;;.;7515;11;1102;
20240104;01;2024;7676155;1;1;1;70;17;1;161.13123355;17;1;;;;;;;;;1;5;0;5;4;1;2;3;;2;;.;2212;86;8621;
20240104;01;2024;7676155;1;2;1;70;17;1;161.13123355;17;1;;;;;;;;;1;36;0;5;2;10;2;3;;2;;.;1212;84;8415;
20240104;01;2024;7676155;1;3;1;70;17;1;161.13123355;17;1;;;;;;;;;2;;;;;;;1;1;2;;.;.;;.;
20240104;01;2024;7676156;1;1;1;70;17;1;101.13731766;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676156;1;2;1;70;17;1;101.13731766;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676156;1;3;1;70;17;1;101.13731766;17;1;;;;;2;5;;98;1;98;0;4;4;1;2;2;;2;;.;5223;47;4759;
20240104;01;2024;7676157;1;3;1;70;17;1;207.97027452;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676158;1;1;1;70;17;1;228.22184265;17;1;;;;;;;;;1;24;0;5;2;10;2;3;;2;;.;2330;85;8530;
20240104;01;2024;7676158;1;2;1;70;17;1;228.22184265;17;1;;;;;;;;;1;270;0;3;1;5;2;2;;2;;.;5230;47;4711;
20240104;01;2024;7676158;1;3;1;70;17;1;228.22184265;17;;1;1;4;1;;;48;2500000;2;;;;;;;2;;2;;2642;;;;
20240104;01;2024;7676159;1;1;1;70;17;1;215.04748262;17;1;;;;;;;;;1;100;0;5;1;5;2;3;;2;;.;5321;86;8610;
20240104;01;2024;7676159;1;4;1;70;17;1;215.04748262;17;;1;1;9;1;;;47;3000000;1;2;0;8;1;10;2;1;2;2;;1212;3312;64;6412;
20240104;01;2024;7676160;1;1;1;70;17;1;146.57398869;17;1;;;;;;;;;1;420;5;5;2;10;2;3;;2;;.;5412;84;8423;
20240104;01;2024;7676161;1;1;1;70;17;1;148.22177864;17;1;;;;;;;;;1;204;0;5;1;4;2;3;;2;;.;4120;49;4923;
20240104;01;2024;7676163;1;2;1;70;17;1;197.70370216;17;1;;;;;;5;;1200000;1;0;3;6;1;10;2;2;;1;1160000;.;9321;10;1082;
20240104;01;2024;7676163;1;3;1;70;17;1;197.70370216;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676164;1;1;1;70;17;1;148.22177864;17;1;;;;;;;;;1;42;0;8;4;10;2;3;;2;;.;2643;94;9499;
20240104;01;2024;7676166;1;1;1;70;17;1;148.22177864;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676168;1;1;1;70;17;1;148.22653004;17;1;;;;;;;;;1;600;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240104;01;2024;7676169;1;2;1;70;17;1;237.2039172;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676169;1;4;1;70;17;1;237.2039172;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676169;1;6;1;70;17;1;237.2039172;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676171;1;1;1;70;17;1;148.22653004;17;;2;1;156;1;;;47;1300000;1;36;0;7;4;1;2;2;;2;;5414;5414;80;8010;
20240104;01;2024;7676173;1;1;1;70;17;1;197.62903819;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676174;1;1;1;70;17;1;189.54114124;17;1;;;;;;;;;1;300;0;5;2;10;2;3;;2;;.;5413;84;8424;
20240104;01;2024;7676174;1;2;1;70;17;1;189.54114124;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676175;1;2;1;70;17;1;195.09005318;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676177;1;2;1;70;17;1;169.81664459;17;1;;;;;;;;;1;7;0;7;1;10;2;2;;2;;.;9112;81;8121;
20240104;01;2024;7676177;1;3;1;70;17;1;169.81664459;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676178;1;2;1;70;17;1;126.67726166;17;1;;;;;;;;;1;2;0;6;1;10;2;1;2;2;;.;9334;65;6523;
20240104;01;2024;7676179;1;2;1;70;17;1;198.1595926;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676181;1;1;1;70;17;1;148.08015779;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676182;1;2;1;70;17;1;174.97969611;17;;1;1;8;1;;;48;3000000;1;2;0;8;1;5;2;2;;2;;2611;4132;69;6910;
20240104;01;2024;7676183;1;1;1;70;17;1;198.55262142;17;;2;1;104;4;;;40;2000000;1;36;0;8;1;9;2;2;;2;;2634;2634;86;8621;
20240104;01;2024;7676184;1;1;1;70;17;1;185.20300385;17;1;;;;;;;;;1;36;0;5;2;10;2;3;;2;;.;4132;84;8412;
20240104;01;2024;7676185;1;1;1;70;17;1;118.57742291;17;1;;;;;;;;;1;180;0;3;1;8;2;2;;2;;.;8153;14;1410;
20240104;01;2024;7676303;1;2;1;70;18;1;51.172147017;18;1;;;;;1;;48;600000;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676304;1;1;1;70;18;1;81.517881673;18;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;5212;56;5619;
20240104;01;2024;7676305;1;2;1;70;18;1;62.176307707;18;1;;;;;;;;;1;72;0;6;1;3;2;2;;2;;.;5223;47;4771;
20240104;01;2024;7676307;1;1;1;70;18;1;93.26446156;18;;1;1;8;1;;;48;1300000;1;8;0;3;1;2;2;2;;2;;8323;8323;49;4921;
20240104;01;2024;7676308;1;1;1;70;18;1;158.86081254;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676308;1;2;1;70;18;1;158.86081254;18;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;8324;49;4921;
20240104;01;2024;7676309;1;1;1;70;18;1;89.576766772;18;1;;;;;1;;48;1000000;1;1;0;8;3;1;2;2;;1;800000;.;9111;97;9700;
20240104;01;2024;7676310;1;1;1;70;18;1;147.14348929;18;;2;1;48;1;;;48;600000;1;12;0;8;4;1;2;2;;2;;9112;9112;81;8121;
20240104;01;2024;7676310;1;5;1;70;18;1;147.14348929;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676311;1;1;1;70;18;1;70.162415469;18;1;;;;;1;;30;800000;1;24;0;2;1;3;2;2;;2;;.;5131;56;5630;
20240104;01;2024;7676316;1;2;1;70;19;1;109.98524211;19;1;;;;;2;4;;1300000;1;2;2;8;1;9;2;2;;2;;.;3341;86;8621;
20240104;01;2024;7676317;1;2;1;70;19;1;105.13480584;19;1;;;;;;;;;1;18;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240104;01;2024;7676319;1;4;1;70;19;1;70.144475585;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676320;1;1;1;70;19;1;72.347957012;19;1;;;;;;;;;1;360;0;5;2;10;2;3;;2;;.;2635;86;8610;
20240104;01;2024;7676321;1;2;1;70;19;1;68.326847696;19;1;;;;;;;;;1;36;0;7;4;2;2;2;;2;;.;1420;47;4761;
20240104;01;2024;7676321;1;3;1;70;19;1;68.326847696;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676323;1;2;1;70;19;1;145.7983568;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676323;1;3;1;70;19;1;145.7983568;19;;2;1;259;1;;;47;1400000;2;;;;;;;2;;2;;5414;;;;
20240104;01;2024;7676327;1;2;1;70;19;1;63.405623841;19;1;;;;;;;;;1;36;0;7;1;3;2;2;;2;;.;9412;56;5611;
20240104;01;2024;7676332;1;1;1;70;19;1;136.10194143;19;1;;;;;;;;;1;360;0;6;4;1;2;2;;2;;.;2611;69;6910;
20240104;01;2024;7676334;1;1;1;70;19;1;70.279043345;19;1;;;;;;;;;1;72;0;4;4;1;2;3;;2;;.;4311;69;6920;
20240104;01;2024;7676334;1;2;1;70;19;1;70.279043345;19;1;;;;;;;;;1;1;0;8;4;2;2;2;;1;750000;.;5120;56;5611;
20240104;01;2024;7676334;1;3;1;70;19;1;70.279043345;19;1;;;;;;;;;1;1;0;8;4;2;2;2;;1;750000;.;5120;56;5611;
20240104;01;2024;7676335;2;1;2;70;19;1;175.72498394;19;1;;;;;;;;;1;48;0;6;4;2;2;2;;2;;.;9313;41;4112;
20240104;01;2024;7676337;1;2;1;70;19;1;124.69917558;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676338;1;1;1;70;19;1;143.77953879;19;;1;1;4;1;;;30;1100000;1;1;4;8;1;5;2;2;;1;1300000;5321;5321;86;8621;
20240104;01;2024;7676339;1;1;1;70;19;1;164.70762267;19;1;;;;;1;;24;1000000;1;3;0;7;4;1;2;2;;2;;.;9411;56;5619;
20240104;01;2024;7676339;1;2;1;70;19;1;164.70762267;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676341;1;1;1;70;19;1;125.29070876;19;1;;;;;;;;;1;96;4;5;2;10;2;3;;2;;.;2341;85;8530;
20240104;01;2024;7676342;1;1;1;70;19;1;71.830132254;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676342;1;2;1;70;19;1;71.830132254;19;;2;1;258;4;;;40;600000;1;24;0;8;4;8;2;2;;2;;7422;4110;86;8610;
20240104;01;2024;7676342;1;3;1;70;19;1;71.830132254;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676344;1;1;1;70;19;1;136.10194143;19;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;4221;79;7911;
20240104;01;2024;7676345;1;1;1;70;19;1;166.43976258;19;1;;;;;;;;;1;96;0;8;2;10;2;2;;2;;.;2341;85;8513;
20240104;01;2024;7676347;1;1;1;70;19;1;304.72498485;19;1;;;;;;;;;1;48;0;8;4;10;2;2;;2;;.;2264;86;8610;
20240104;01;2024;7676348;1;2;1;70;19;1;164.16782515;19;1;;;;;;;;;1;92;0;9;4;1;2;2;;2;;.;9112;81;8121;
20240102;01;2024;7676351;1;1;1;70;20;1;167.52082867;20;1;;;;;;;;;1;48;5;4;4;1;2;2;;2;;.;5223;47;4719;
20240104;01;2024;7676353;1;2;1;70;20;1;265.37449061;20;;1;1;1;1;;;48;1300000;1;1;0;8;1;10;2;2;;2;;4321;4321;15;1521;
20240104;01;2024;7676354;1;2;1;70;20;1;247.03732159;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676355;1;2;1;70;20;1;141.85882786;20;;1;1;4;1;;;48;2000000;1;0;3;1;1;9;2;2;;2;;2131;2263;86;8610;
20240104;01;2024;7676355;1;3;1;70;20;1;141.85882786;20;;2;1;48;1;;;48;2200000;1;36;1;1;1;8;2;2;;2;;2264;3341;86;8610;
20240104;01;2024;7676356;1;2;1;70;20;1;209.40103584;20;1;;;;;;;;;1;120;1;5;2;10;2;3;;2;;.;2341;85;8530;
20240104;01;2024;7676357;1;2;1;70;20;1;323.88133357;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676357;2;3;2;70;20;1;323.88133357;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676357;2;4;2;70;20;1;323.88133357;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676358;1;3;1;70;20;1;253.11003773;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7676359;1;2;1;70;20;1;269.54466262;20;;1;1;4;1;;;48;2500000;1;1;4;8;1;5;2;2;;2;;2342;2342;85;8512;
20240104;01;2024;7676359;1;3;1;70;20;1;269.54466262;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
